provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
VI,2020-06-13,2,2,0,0,0
Z,2020-06-13,2,1,0,0,1
ZA,2020-06-13,0,0,0,0,0
A,2020-06-14,0,0,0,0,0
AB,2020-06-14,0,0,0,0,0
AL,2020-06-14,1,1,0,0,0
AV,2020-06-14,0,0,0,0,0
B,2020-06-14,22,21,0,1,0
BA,2020-06-14,0,0,0,0,0
BI,2020-06-14,5,5,0,0,0
BU,2020-06-14,2,0,0,2,0
C,2020-06-14,0,0,0,0,0
CA,2020-06-14,0,0,0,0,0
CC,2020-06-14,0,0,0,0,0
CE,2020-06-14,0,0,0,0,0
CO,2020-06-14,0,0,0,0,0
CR,2020-06-14,3,3,0,0,0
CS,2020-06-14,0,0,0,0,0
CU,2020-06-14,0,0,0,0,0
GC,2020-06-14,1,1,0,0,0
GI,2020-06-14,11,11,0,0,0
GR,2020-06-14,1,1,0,0,0
GU,2020-06-14,1,1,0,0,0
H,2020-06-14,0,0,0,0,0
HU,2020-06-14,1,1,0,0,0
J,2020-06-14,0,0,0,0,0
L,2020-06-14,10,10,0,0,0
LE,2020-06-14,0,0,0,0,0
LO,2020-06-14,1,1,0,0,0
LU,2020-06-14,0,0,0,0,0
M,2020-06-14,39,39,0,0,0
MA,2020-06-14,2,2,0,0,0
ME,2020-06-14,0,0,0,0,0
MU,2020-06-14,3,3,0,0,0
NA,2020-06-14,2,2,0,0,0
O,2020-06-14,0,0,0,0,0
OR,2020-06-14,0,0,0,0,0
P,2020-06-14,0,0,0,0,0
PM,2020-06-14,4,4,0,0,0
PO,2020-06-14,1,1,0,0,0
S,2020-06-14,2,2,0,0,0
SA,2020-06-14,1,1,0,0,0
SE,2020-06-14,0,0,0,0,0
SG,2020-06-14,0,0,0,0,0
SO,2020-06-14,0,0,0,0,0
SS,2020-06-14,0,0,0,0,0
T,2020-06-14,1,1,0,0,0
TE,2020-06-14,1,1,0,0,0
TF,2020-06-14,0,0,0,0,0
TO,2020-06-14,5,5,0,0,0
V,2020-06-14,1,1,0,0,0
VA,2020-06-14,4,4,0,0,0
VI,2020-06-14,1,1,0,0,0
Z,2020-06-14,1,0,0,1,0
ZA,2020-06-14,0,0,0,0,0
A,2020-06-15,2,2,0,0,0
AB,2020-06-15,0,0,0,0,0
AL,2020-06-15,1,1,0,0,0
AV,2020-06-15,2,2,0,0,0
B,2020-06-15,47,30,0,17,0
BA,2020-06-15,3,3,0,0,0
BI,2020-06-15,7,7,0,0,0
BU,2020-06-15,0,0,0,0,0
C,2020-06-15,1,1,0,0,0
CA,2020-06-15,1,1,0,0,0
CC,2020-06-15,2,2,0,0,0
CE,2020-06-15,0,0,0,0,0
CO,2020-06-15,0,0,0,0,0
CR,2020-06-15,5,5,0,0,0
CS,2020-06-15,1,1,0,0,0
CU,2020-06-15,0,0,0,0,0
GC,2020-06-15,0,0,0,0,0
GI,2020-06-15,4,3,0,1,0
GR,2020-06-15,2,2,0,0,0
GU,2020-06-15,3,3,0,0,0
H,2020-06-15,0,0,0,0,0
HU,2020-06-15,5,5,0,0,0
J,2020-06-15,0,0,0,0,0
L,2020-06-15,28,25,0,3,0
LE,2020-06-15,3,3,0,0,0
LO,2020-06-15,0,0,0,0,0
LU,2020-06-15,1,1,0,0,0
M,2020-06-15,123,123,0,0,0
MA,2020-06-15,1,1,0,0,0
ME,2020-06-15,1,1,0,0,0
MU,2020-06-15,2,2,0,0,0
NA,2020-06-15,4,4,0,0,0
O,2020-06-15,0,0,0,0,0
OR,2020-06-15,0,0,0,0,0
P,2020-06-15,3,3,0,0,0
PM,2020-06-15,3,3,0,0,0
PO,2020-06-15,1,1,0,0,0
S,2020-06-15,1,1,0,0,0
SA,2020-06-15,0,0,0,0,0
SE,2020-06-15,2,2,0,0,0
SG,2020-06-15,1,1,0,0,0
SO,2020-06-15,2,2,0,0,0
SS,2020-06-15,1,1,0,0,0
T,2020-06-15,0,0,0,0,0
TE,2020-06-15,1,1,0,0,0
TF,2020-06-15,1,1,0,0,0
TO,2020-06-15,4,4,0,0,0
V,2020-06-15,8,8,0,0,0
VA,2020-06-15,4,4,0,0,0
VI,2020-06-15,7,7,0,0,0
Z,2020-06-15,0,0,0,0,0
ZA,2020-06-15,0,0,0,0,0
A,2020-06-16,1,1,0,0,0
AB,2020-06-16,0,0,0,0,0
AL,2020-06-16,1,1,0,0,0
AV,2020-06-16,2,2,0,0,0
B,2020-06-16,57,43,0,14,0
BA,2020-06-16,2,2,0,0,0
BI,2020-06-16,6,6,0,0,0
BU,2020-06-16,1,1,0,0,0
C,2020-06-16,0,0,0,0,0
CA,2020-06-16,0,0,0,0,0
CC,2020-06-16,0,0,0,0,0
CE,2020-06-16,0,0,0,0,0
CO,2020-06-16,0,0,0,0,0
CR,2020-06-16,5,5,0,0,0
CS,2020-06-16,0,0,0,0,0
CU,2020-06-16,2,2,0,0,0
GC,2020-06-16,3,3,0,0,0
GI,2020-06-16,7,7,0,0,0
GR,2020-06-16,5,5,0,0,0
GU,2020-06-16,1,1,0,0,0
H,2020-06-16,0,0,0,0,0
HU,2020-06-16,7,7,0,0,0
J,2020-06-16,2,2,0,0,0
L,2020-06-16,17,17,0,0,0
LE,2020-06-16,1,1,0,0,0
LO,2020-06-16,1,1,0,0,0
LU,2020-06-16,0,0,0,0,0
M,2020-06-16,53,53,0,0,0
MA,2020-06-16,1,1,0,0,0
ME,2020-06-16,0,0,0,0,0
MU,2020-06-16,1,1,0,0,0
NA,2020-06-16,12,12,0,0,0
O,2020-06-16,0,0,0,0,0
OR,2020-06-16,0,0,0,0,0
P,2020-06-16,0,0,0,0,0
PM,2020-06-16,4,4,0,0,0
PO,2020-06-16,1,1,0,0,0
S,2020-06-16,2,2,0,0,0
SA,2020-06-16,4,4,0,0,0
SE,2020-06-16,1,1,0,0,0
SG,2020-06-16,3,3,0,0,0
SO,2020-06-16,0,0,0,0,0
SS,2020-06-16,2,2,0,0,0
T,2020-06-16,0,0,0,0,0
TE,2020-06-16,1,1,0,0,0
TF,2020-06-16,0,0,0,0,0
TO,2020-06-16,13,13,0,0,0
V,2020-06-16,9,9,0,0,0
VA,2020-06-16,31,30,0,1,0
VI,2020-06-16,2,2,0,0,0
Z,2020-06-16,3,3,0,0,0
ZA,2020-06-16,0,0,0,0,0
A,2020-06-17,2,2,0,0,0
AB,2020-06-17,1,1,0,0,0
AL,2020-06-17,0,0,0,0,0
AV,2020-06-17,0,0,0,0,0
B,2020-06-17,61,45,0,16,0
BA,2020-06-17,0,0,0,0,0
BI,2020-06-17,6,6,0,0,0
BU,2020-06-17,1,1,0,0,0
C,2020-06-17,2,2,0,0,0
CA,2020-06-17,2,2,0,0,0
CC,2020-06-17,7,7,0,0,0
CE,2020-06-17,0,0,0,0,0
CO,2020-06-17,0,0,0,0,0
CR,2020-06-17,7,7,0,0,0
CS,2020-06-17,2,2,0,0,0
CU,2020-06-17,2,2,0,0,0
GC,2020-06-17,14,14,0,0,0
GI,2020-06-17,2,2,0,0,0
GR,2020-06-17,6,6,0,0,0
GU,2020-06-17,1,1,0,0,0
H,2020-06-17,0,0,0,0,0
HU,2020-06-17,4,4,0,0,0
J,2020-06-17,0,0,0,0,0
L,2020-06-17,34,34,0,0,0
LE,2020-06-17,2,2,0,0,0
LO,2020-06-17,0,0,0,0,0
LU,2020-06-17,1,1,0,0,0
M,2020-06-17,81,81,0,0,0
MA,2020-06-17,2,2,0,0,0
ME,2020-06-17,0,0,0,0,0
MU,2020-06-17,2,2,0,0,0
NA,2020-06-17,3,3,0,0,0
O,2020-06-17,0,0,0,0,0
OR,2020-06-17,0,0,0,0,0
P,2020-06-17,4,4,0,0,0
PM,2020-06-17,4,4,0,0,0
PO,2020-06-17,1,1,0,0,0
S,2020-06-17,3,3,0,0,0
SA,2020-06-17,0,0,0,0,0
SE,2020-06-17,0,0,0,0,0
SG,2020-06-17,2,2,0,0,0
SO,2020-06-17,2,2,0,0,0
SS,2020-06-17,2,2,0,0,0
T,2020-06-17,0,0,0,0,0
TE,2020-06-17,0,0,0,0,0
TF,2020-06-17,0,0,0,0,0
TO,2020-06-17,5,5,0,0,0
V,2020-06-17,4,4,0,0,0
VA,2020-06-17,7,7,0,0,0
VI,2020-06-17,0,0,0,0,0
Z,2020-06-17,3,3,0,0,0
ZA,2020-06-17,0,0,0,0,0
A,2020-06-18,2,2,0,0,0
AB,2020-06-18,0,0,0,0,0
AL,2020-06-18,1,1,0,0,0
AV,2020-06-18,0,0,0,0,0
B,2020-06-18,61,47,0,14,0
BA,2020-06-18,1,1,0,0,0
BI,2020-06-18,8,8,0,0,0
BU,2020-06-18,2,1,0,1,0
C,2020-06-18,0,0,0,0,0
CA,2020-06-18,13,13,0,0,0
CC,2020-06-18,3,3,0,0,0
CE,2020-06-18,0,0,0,0,0
CO,2020-06-18,0,0,0,0,0
CR,2020-06-18,5,5,0,0,0
CS,2020-06-18,2,2,0,0,0
CU,2020-06-18,1,1,0,0,0
GC,2020-06-18,0,0,0,0,0
GI,2020-06-18,4,4,0,0,0
GR,2020-06-18,6,6,0,0,0
GU,2020-06-18,3,3,0,0,0
H,2020-06-18,1,1,0,0,0
HU,2020-06-18,9,9,0,0,0
J,2020-06-18,2,2,0,0,0
L,2020-06-18,38,37,0,1,0
LE,2020-06-18,1,1,0,0,0
LO,2020-06-18,1,1,0,0,0
LU,2020-06-18,0,0,0,0,0
M,2020-06-18,71,71,0,0,0
MA,2020-06-18,2,2,0,0,0
ME,2020-06-18,0,0,0,0,0
MU,2020-06-18,2,2,0,0,0
NA,2020-06-18,6,6,0,0,0
O,2020-06-18,0,0,0,0,0
OR,2020-06-18,0,0,0,0,0
P,2020-06-18,0,0,0,0,0
PM,2020-06-18,5,5,0,0,0
PO,2020-06-18,0,0,0,0,0
S,2020-06-18,5,5,0,0,0
SA,2020-06-18,2,2,0,0,0
SE,2020-06-18,0,0,0,0,0
SG,2020-06-18,0,0,0,0,0
SO,2020-06-18,1,1,0,0,0
SS,2020-06-18,4,4,0,0,0
T,2020-06-18,1,1,0,0,0
TE,2020-06-18,0,0,0,0,0
TF,2020-06-18,0,0,0,0,0
TO,2020-06-18,2,2,0,0,0
V,2020-06-18,4,4,0,0,0
VA,2020-06-18,5,5,0,0,0
VI,2020-06-18,0,0,0,0,0
Z,2020-06-18,8,8,0,0,0
ZA,2020-06-18,1,1,0,0,0
A,2020-06-19,1,1,0,0,0
AB,2020-06-19,1,1,0,0,0
AL,2020-06-19,1,1,0,0,0
AV,2020-06-19,1,1,0,0,0
B,2020-06-19,56,41,0,15,0
BA,2020-06-19,0,0,0,0,0
BI,2020-06-19,9,9,0,0,0
BU,2020-06-19,1,0,0,1,0
C,2020-06-19,0,0,0,0,0
CA,2020-06-19,1,1,0,0,0
CC,2020-06-19,2,2,0,0,0
CE,2020-06-19,0,0,0,0,0
CO,2020-06-19,1,1,0,0,0
CR,2020-06-19,5,5,0,0,0
CS,2020-06-19,0,0,0,0,0
CU,2020-06-19,0,0,0,0,0
GC,2020-06-19,0,0,0,0,0
GI,2020-06-19,1,1,0,0,0
GR,2020-06-19,7,7,0,0,0
GU,2020-06-19,2,2,0,0,0
H,2020-06-19,0,0,0,0,0
HU,2020-06-19,16,16,0,0,0
J,2020-06-19,0,0,0,0,0
L,2020-06-19,36,36,0,0,0
LE,2020-06-19,0,0,0,0,0
LO,2020-06-19,0,0,0,0,0
LU,2020-06-19,1,1,0,0,0
M,2020-06-19,59,59,0,0,0
MA,2020-06-19,1,1,0,0,0
ME,2020-06-19,0,0,0,0,0
MU,2020-06-19,3,3,0,0,0
NA,2020-06-19,9,9,0,0,0
O,2020-06-19,0,0,0,0,0
OR,2020-06-19,0,0,0,0,0
P,2020-06-19,0,0,0,0,0
PM,2020-06-19,8,8,0,0,0
PO,2020-06-19,0,0,0,0,0
S,2020-06-19,0,0,0,0,0
SA,2020-06-19,3,3,0,0,0
SE,2020-06-19,0,0,0,0,0
SG,2020-06-19,0,0,0,0,0
SO,2020-06-19,1,1,0,0,0
SS,2020-06-19,0,0,0,0,0
T,2020-06-19,0,0,0,0,0
TE,2020-06-19,2,2,0,0,0
TF,2020-06-19,1,1,0,0,0
TO,2020-06-19,3,3,0,0,0
V,2020-06-19,10,10,0,0,0
VA,2020-06-19,7,7,0,0,0
VI,2020-06-19,2,2,0,0,0
Z,2020-06-19,6,6,0,0,0
ZA,2020-06-19,1,1,0,0,0
A,2020-06-20,1,1,0,0,0
AB,2020-06-20,1,1,0,0,0
AL,2020-06-20,0,0,0,0,0
AV,2020-06-20,3,3,0,0,0
B,2020-06-20,43,41,0,2,0
BA,2020-06-20,1,1,0,0,0
BI,2020-06-20,0,0,0,0,0
BU,2020-06-20,1,0,0,1,0
C,2020-06-20,5,5,0,0,0
CA,2020-06-20,1,1,0,0,0
CC,2020-06-20,0,0,0,0,0
CE,2020-06-20,0,0,0,0,0
CO,2020-06-20,0,0,0,0,0
CR,2020-06-20,8,8,0,0,0
CS,2020-06-20,1,1,0,0,0
CU,2020-06-20,1,1,0,0,0
GC,2020-06-20,11,11,0,0,0
GI,2020-06-20,4,4,0,0,0
GR,2020-06-20,10,10,0,0,0
GU,2020-06-20,2,2,0,0,0
H,2020-06-20,0,0,0,0,0
HU,2020-06-20,26,26,0,0,0
J,2020-06-20,0,0,0,0,0
L,2020-06-20,37,37,0,0,0
LE,2020-06-20,1,1,0,0,0
LO,2020-06-20,1,1,0,0,0
LU,2020-06-20,0,0,0,0,0
M,2020-06-20,39,39,0,0,0
MA,2020-06-20,4,4,0,0,0
ME,2020-06-20,0,0,0,0,0
MU,2020-06-20,3,3,0,0,0
NA,2020-06-20,4,4,0,0,0
O,2020-06-20,0,0,0,0,0
OR,2020-06-20,1,1,0,0,0
P,2020-06-20,0,0,0,0,0
PM,2020-06-20,3,3,0,0,0
PO,2020-06-20,1,1,0,0,0
S,2020-06-20,3,3,0,0,0
SA,2020-06-20,3,3,0,0,0
SE,2020-06-20,0,0,0,0,0
SG,2020-06-20,2,2,0,0,0
SO,2020-06-20,4,4,0,0,0
SS,2020-06-20,2,2,0,0,0
T,2020-06-20,1,1,0,0,0
TE,2020-06-20,0,0,0,0,0
TF,2020-06-20,0,0,0,0,0
TO,2020-06-20,2,2,0,0,0
V,2020-06-20,3,3,0,0,0
VA,2020-06-20,3,3,0,0,0
VI,2020-06-20,2,2,0,0,0
Z,2020-06-20,3,3,0,0,0
ZA,2020-06-20,1,1,0,0,0
A,2020-06-21,3,3,0,0,0
AB,2020-06-21,0,0,0,0,0
AL,2020-06-21,1,1,0,0,0
AV,2020-06-21,2,2,0,0,0
B,2020-06-21,30,29,0,1,0
BA,2020-06-21,1,1,0,0,0
BI,2020-06-21,2,2,0,0,0
BU,2020-06-21,0,0,0,0,0
C,2020-06-21,0,0,0,0,0
CA,2020-06-21,0,0,0,0,0
CC,2020-06-21,4,4,0,0,0
CE,2020-06-21,0,0,0,0,0
CO,2020-06-21,0,0,0,0,0
CR,2020-06-21,5,5,0,0,0
CS,2020-06-21,1,1,0,0,0
CU,2020-06-21,0,0,0,0,0
GC,2020-06-21,2,2,0,0,0
GI,2020-06-21,8,8,0,0,0
GR,2020-06-21,3,3,0,0,0
GU,2020-06-21,2,2,0,0,0
H,2020-06-21,0,0,0,0,0
HU,2020-06-21,30,30,0,0,0
J,2020-06-21,2,2,0,0,0
L,2020-06-21,36,36,0,0,0
LE,2020-06-21,0,0,0,0,0
LO,2020-06-21,0,0,0,0,0
LU,2020-06-21,3,3,0,0,0
M,2020-06-21,28,28,0,0,0
MA,2020-06-21,4,4,0,0,0
ME,2020-06-21,2,2,0,0,0
MU,2020-06-21,5,5,0,0,0
NA,2020-06-21,15,15,0,0,0
O,2020-06-21,0,0,0,0,0
OR,2020-06-21,0,0,0,0,0
P,2020-06-21,1,1,0,0,0
PM,2020-06-21,2,2,0,0,0
PO,2020-06-21,0,0,0,0,0
S,2020-06-21,2,2,0,0,0
SA,2020-06-21,0,0,0,0,0
SE,2020-06-21,0,0,0,0,0
SG,2020-06-21,0,0,0,0,0
SO,2020-06-21,0,0,0,0,0
SS,2020-06-21,2,2,0,0,0
T,2020-06-21,0,0,0,0,0
TE,2020-06-21,1,1,0,0,0
TF,2020-06-21,0,0,0,0,0
TO,2020-06-21,1,1,0,0,0
V,2020-06-21,6,6,0,0,0
VA,2020-06-21,3,3,0,0,0
VI,2020-06-21,2,2,0,0,0
Z,2020-06-21,10,8,0,1,1
ZA,2020-06-21,0,0,0,0,0
A,2020-06-22,1,1,0,0,0
AB,2020-06-22,0,0,0,0,0
AL,2020-06-22,1,1,0,0,0
AV,2020-06-22,2,2,0,0,0
B,2020-06-22,62,39,0,23,0
BA,2020-06-22,0,0,0,0,0
BI,2020-06-22,2,2,0,0,0
BU,2020-06-22,0,0,0,0,0
C,2020-06-22,0,0,0,0,0
CA,2020-06-22,1,1,0,0,0
CC,2020-06-22,1,1,0,0,0
CE,2020-06-22,0,0,0,0,0
CO,2020-06-22,0,0,0,0,0
CR,2020-06-22,6,6,0,0,0
CS,2020-06-22,3,3,0,0,0
CU,2020-06-22,0,0,0,0,0
GC,2020-06-22,0,0,0,0,0
GI,2020-06-22,5,5,0,0,0
GR,2020-06-22,5,5,0,0,0
GU,2020-06-22,5,5,0,0,0
H,2020-06-22,1,1,0,0,0
HU,2020-06-22,45,45,0,0,0
J,2020-06-22,1,1,0,0,0
L,2020-06-22,50,49,0,1,0
LE,2020-06-22,1,1,0,0,0
LO,2020-06-22,0,0,0,0,0
LU,2020-06-22,0,0,0,0,0
M,2020-06-22,37,37,0,0,0
MA,2020-06-22,6,6,0,0,0
ME,2020-06-22,0,0,0,0,0
MU,2020-06-22,4,4,0,0,0
NA,2020-06-22,18,18,0,0,0
O,2020-06-22,0,0,0,0,0
OR,2020-06-22,0,0,0,0,0
P,2020-06-22,0,0,0,0,0
PM,2020-06-22,1,1,0,0,0
PO,2020-06-22,0,0,0,0,0
S,2020-06-22,1,1,0,0,0
SA,2020-06-22,3,3,0,0,0
SE,2020-06-22,1,1,0,0,0
SG,2020-06-22,3,3,0,0,0
SO,2020-06-22,1,1,0,0,0
SS,2020-06-22,4,4,0,0,0
T,2020-06-22,0,0,0,0,0
TE,2020-06-22,0,0,0,0,0
TF,2020-06-22,0,0,0,0,0
TO,2020-06-22,1,1,0,0,0
V,2020-06-22,3,3,0,0,0
VA,2020-06-22,3,3,0,0,0
VI,2020-06-22,2,2,0,0,0
Z,2020-06-22,10,10,0,0,0
ZA,2020-06-22,1,1,0,0,0
A,2020-06-23,1,1,0,0,0
AB,2020-06-23,0,0,0,0,0
AL,2020-06-23,1,1,0,0,0
AV,2020-06-23,4,4,0,0,0
B,2020-06-23,78,57,0,21,0
BA,2020-06-23,1,1,0,0,0
BI,2020-06-23,1,1,0,0,0
BU,2020-06-23,1,1,0,0,0
C,2020-06-23,0,0,0,0,0
CA,2020-06-23,1,1,0,0,0
CC,2020-06-23,5,4,1,0,0
CE,2020-06-23,0,0,0,0,0
CO,2020-06-23,0,0,0,0,0
CR,2020-06-23,13,13,0,0,0
CS,2020-06-23,2,2,0,0,0
CU,2020-06-23,1,1,0,0,0
GC,2020-06-23,6,6,0,0,0
GI,2020-06-23,3,3,0,0,0
GR,2020-06-23,3,3,0,0,0
GU,2020-06-23,5,5,0,0,0
H,2020-06-23,0,0,0,0,0
HU,2020-06-23,22,22,0,0,0
J,2020-06-23,0,0,0,0,0
L,2020-06-23,41,41,0,0,0
LE,2020-06-23,1,0,0,1,0
LO,2020-06-23,1,1,0,0,0
LU,2020-06-23,4,4,0,0,0
M,2020-06-23,44,44,0,0,0
MA,2020-06-23,8,8,0,0,0
ME,2020-06-23,0,0,0,0,0
MU,2020-06-23,5,5,0,0,0
NA,2020-06-23,8,8,0,0,0
O,2020-06-23,0,0,0,0,0
OR,2020-06-23,0,0,0,0,0
P,2020-06-23,2,2,0,0,0
PM,2020-06-23,5,5,0,0,0
PO,2020-06-23,1,1,0,0,0
S,2020-06-23,2,2,0,0,0
SA,2020-06-23,3,3,0,0,0
SE,2020-06-23,0,0,0,0,0
SG,2020-06-23,7,7,0,0,0
SO,2020-06-23,4,4,0,0,0
SS,2020-06-23,2,2,0,0,0
T,2020-06-23,1,1,0,0,0
TE,2020-06-23,1,1,0,0,0
TF,2020-06-23,0,0,0,0,0
TO,2020-06-23,4,4,0,0,0
V,2020-06-23,8,8,0,0,0
VA,2020-06-23,3,3,0,0,0
VI,2020-06-23,2,2,0,0,0
Z,2020-06-23,13,13,0,0,0
ZA,2020-06-23,3,3,0,0,0
A,2020-06-24,1,1,0,0,0
AB,2020-06-24,0,0,0,0,0
AL,2020-06-24,2,2,0,0,0
AV,2020-06-24,1,1,0,0,0
B,2020-06-24,34,34,0,0,0
BA,2020-06-24,1,1,0,0,0
BI,2020-06-24,2,2,0,0,0
BU,2020-06-24,1,1,0,0,0
C,2020-06-24,0,0,0,0,0
CA,2020-06-24,3,3,0,0,0
CC,2020-06-24,0,0,0,0,0
CE,2020-06-24,0,0,0,0,0
CO,2020-06-24,0,0,0,0,0
CR,2020-06-24,12,12,0,0,0
CS,2020-06-24,2,2,0,0,0
CU,2020-06-24,2,2,0,0,0
GC,2020-06-24,1,1,0,0,0
GI,2020-06-24,3,3,0,0,0
GR,2020-06-24,12,12,0,0,0
GU,2020-06-24,2,2,0,0,0
H,2020-06-24,9,9,0,0,0
HU,2020-06-24,44,41,0,1,2
J,2020-06-24,5,5,0,0,0
L,2020-06-24,54,54,0,0,0
LE,2020-06-24,0,0,0,0,0
LO,2020-06-24,1,1,0,0,0
LU,2020-06-24,5,5,0,0,0
M,2020-06-24,42,42,0,0,0
MA,2020-06-24,64,64,0,0,0
ME,2020-06-24,0,0,0,0,0
MU,2020-06-24,7,7,0,0,0
NA,2020-06-24,11,11,0,0,0
O,2020-06-24,0,0,0,0,0
OR,2020-06-24,0,0,0,0,0
P,2020-06-24,1,1,0,0,0
PM,2020-06-24,3,3,0,0,0
PO,2020-06-24,0,0,0,0,0
S,2020-06-24,2,2,0,0,0
SA,2020-06-24,1,1,0,0,0
SE,2020-06-24,1,1,0,0,0
SG,2020-06-24,4,4,0,0,0
SO,2020-06-24,3,3,0,0,0
SS,2020-06-24,6,6,0,0,0
T,2020-06-24,0,0,0,0,0
TE,2020-06-24,3,3,0,0,0
TF,2020-06-24,0,0,0,0,0
TO,2020-06-24,4,4,0,0,0
V,2020-06-24,3,3,0,0,0
VA,2020-06-24,3,3,0,0,0
VI,2020-06-24,5,5,0,0,0
Z,2020-06-24,18,18,0,0,0
ZA,2020-06-24,0,0,0,0,0
A,2020-06-25,2,2,0,0,0
AB,2020-06-25,2,2,0,0,0
AL,2020-06-25,5,5,0,0,0
AV,2020-06-25,1,1,0,0,0
B,2020-06-25,80,49,0,31,0
BA,2020-06-25,0,0,0,0,0
BI,2020-06-25,1,1,0,0,0
BU,2020-06-25,3,3,0,0,0
C,2020-06-25,2,2,0,0,0
CA,2020-06-25,0,0,0,0,0
CC,2020-06-25,4,4,0,0,0
CE,2020-06-25,0,0,0,0,0
CO,2020-06-25,0,0,0,0,0
CR,2020-06-25,11,11,0,0,0
CS,2020-06-25,2,2,0,0,0
CU,2020-06-25,1,1,0,0,0
GC,2020-06-25,0,0,0,0,0
GI,2020-06-25,3,3,0,0,0
GR,2020-06-25,11,11,0,0,0
GU,2020-06-25,1,1,0,0,0
H,2020-06-25,0,0,0,0,0
HU,2020-06-25,27,26,0,0,1
J,2020-06-25,0,0,0,0,0
L,2020-06-25,60,60,0,0,0
LE,2020-06-25,2,2,0,0,0
LO,2020-06-25,0,0,0,0,0
LU,2020-06-25,6,6,0,0,0
M,2020-06-25,55,55,0,0,0
MA,2020-06-25,6,6,0,0,0
ME,2020-06-25,0,0,0,0,0
MU,2020-06-25,5,5,0,0,0
NA,2020-06-25,6,6,0,0,0
O,2020-06-25,0,0,0,0,0
OR,2020-06-25,0,0,0,0,0
P,2020-06-25,1,1,0,0,0
PM,2020-06-25,1,1,0,0,0
PO,2020-06-25,0,0,0,0,0
S,2020-06-25,0,0,0,0,0
SA,2020-06-25,1,1,0,0,0
SE,2020-06-25,0,0,0,0,0
SG,2020-06-25,2,2,0,0,0
SO,2020-06-25,0,0,0,0,0
SS,2020-06-25,2,2,0,0,0
T,2020-06-25,0,0,0,0,0
TE,2020-06-25,0,0,0,0,0
TF,2020-06-25,0,0,0,0,0
TO,2020-06-25,6,6,0,0,0
V,2020-06-25,5,5,0,0,0
VA,2020-06-25,5,5,0,0,0
VI,2020-06-25,2,2,0,0,0
Z,2020-06-25,21,21,0,0,0
ZA,2020-06-25,2,2,0,0,0
A,2020-06-26,1,1,0,0,0
AB,2020-06-26,2,2,0,0,0
AL,2020-06-26,0,0,0,0,0
AV,2020-06-26,2,2,0,0,0
B,2020-06-26,103,67,0,36,0
BA,2020-06-26,0,0,0,0,0
BI,2020-06-26,5,5,0,0,0
BU,2020-06-26,1,1,0,0,0
C,2020-06-26,0,0,0,0,0
CA,2020-06-26,3,3,0,0,0
CC,2020-06-26,0,0,0,0,0
CE,2020-06-26,0,0,0,0,0
CO,2020-06-26,0,0,0,0,0
CR,2020-06-26,6,6,0,0,0
CS,2020-06-26,2,2,0,0,0
CU,2020-06-26,0,0,0,0,0
GC,2020-06-26,1,1,0,0,0
GI,2020-06-26,15,14,0,1,0
GR,2020-06-26,10,10,0,0,0
GU,2020-06-26,1,1,0,0,0
H,2020-06-26,0,0,0,0,0
HU,2020-06-26,12,12,0,0,0
J,2020-06-26,2,2,0,0,0
L,2020-06-26,81,80,0,1,0
LE,2020-06-26,2,2,0,0,0
LO,2020-06-26,0,0,0,0,0
LU,2020-06-26,4,4,0,0,0
M,2020-06-26,53,53,0,0,0
MA,2020-06-26,2,2,0,0,0
ME,2020-06-26,0,0,0,0,0
MU,2020-06-26,7,7,0,0,0
NA,2020-06-26,5,5,0,0,0
O,2020-06-26,0,0,0,0,0
OR,2020-06-26,0,0,0,0,0
P,2020-06-26,0,0,0,0,0
PM,2020-06-26,10,10,0,0,0
PO,2020-06-26,0,0,0,0,0
S,2020-06-26,3,3,0,0,0
SA,2020-06-26,1,1,0,0,0
SE,2020-06-26,2,2,0,0,0
SG,2020-06-26,3,3,0,0,0
SO,2020-06-26,0,0,0,0,0
SS,2020-06-26,2,2,0,0,0
T,2020-06-26,1,1,0,0,0
TE,2020-06-26,0,0,0,0,0
TF,2020-06-26,0,0,0,0,0
TO,2020-06-26,3,3,0,0,0
V,2020-06-26,10,10,0,0,0
VA,2020-06-26,6,6,0,0,0
VI,2020-06-26,3,3,0,0,0
Z,2020-06-26,9,9,0,0,0
ZA,2020-06-26,0,0,0,0,0
A,2020-06-27,0,0,0,0,0
AB,2020-06-27,0,0,0,0,0
AL,2020-06-27,1,1,0,0,0
AV,2020-06-27,2,2,0,0,0
B,2020-06-27,35,35,0,0,0
BA,2020-06-27,5,5,0,0,0
BI,2020-06-27,3,3,0,0,0
BU,2020-06-27,0,0,0,0,0
C,2020-06-27,2,2,0,0,0
CA,2020-06-27,1,1,0,0,0
CC,2020-06-27,0,0,0,0,0
CE,2020-06-27,0,0,0,0,0
CO,2020-06-27,0,0,0,0,0
CR,2020-06-27,10,10,0,0,0
CS,2020-06-27,6,6,0,0,0
CU,2020-06-27,0,0,0,0,0
GC,2020-06-27,0,0,0,0,0
GI,2020-06-27,2,2,0,0,0
GR,2020-06-27,8,8,0,0,0
GU,2020-06-27,0,0,0,0,0
H,2020-06-27,0,0,0,0,0
HU,2020-06-27,23,23,0,0,0
J,2020-06-27,1,1,0,0,0
L,2020-06-27,81,81,0,0,0
